policy,character_id,seed,outcome,total_reward,steps,completed_nodes,fights_won,gold,deck_size,relic_count,damage_dealt,damage_taken
random,guild_assassin_apprentice,2660009,defeat,9.709999999999972,119,9,5,158,14,1,272.0,64.0
heuristic,guild_assassin_apprentice,2660009,defeat,15.869999999999983,94,9,5,166,15,1,313.0,64.0
linear_q,guild_assassin_apprentice,2660009,defeat,14.97000000000002,88,9,5,174,14,1,347.0,64.0
random,guild_assassin_apprentice,2660010,defeat,7.219999999999956,156,8,6,210,16,0,260.0,80.0
heuristic,guild_assassin_apprentice,2660010,defeat,16.55999999999998,92,9,5,151,15,4,367.0,64.0
linear_q,guild_assassin_apprentice,2660010,defeat,49.55999999999993,146,9,8,258,17,0,482.0,64.0
random,guild_assassin_apprentice,2660011,defeat,14.799999999999976,135,7,6,204,17,0,230.0,64.0
heuristic,guild_assassin_apprentice,2660011,defeat,5.959999999999987,122,9,5,145,17,1,336.0,73.0
linear_q,guild_assassin_apprentice,2660011,win,171.90999999999985,168,10,9,354,19,0,501.0,23.0
random,guild_assassin_apprentice,2660012,defeat,-27.660000000000004,61,9,3,90,11,1,114.0,76.0
heuristic,guild_assassin_apprentice,2660012,win,114.92999999999998,92,10,5,240,15,2,323.0,40.0
linear_q,guild_assassin_apprentice,2660012,win,113.80999999999999,78,10,5,240,15,1,346.0,45.0
random,guild_assassin_apprentice,2660013,defeat,7.069999999999965,114,9,5,181,14,2,258.0,72.0
heuristic,guild_assassin_apprentice,2660013,win,123.52000000000001,87,10,6,290,15,2,389.0,56.0
linear_q,guild_assassin_apprentice,2660013,win,157.20999999999992,164,10,9,361,18,1,487.0,49.0
random,guild_assassin_apprentice,2660014,defeat,-19.430000000000035,96,9,3,99,12,2,226.0,80.0
heuristic,guild_assassin_apprentice,2660014,win,101.06999999999996,76,10,4,226,12,2,303.0,42.0
linear_q,guild_assassin_apprentice,2660014,win,99.65,102,10,4,198,12,1,313.0,42.0
random,guild_assassin_apprentice,2660015,defeat,21.710000000000008,113,9,6,192,16,2,276.0,64.0
heuristic,guild_assassin_apprentice,2660015,win,101.94999999999999,104,10,5,231,14,2,363.0,72.0
linear_q,guild_assassin_apprentice,2660015,win,150.42999999999984,140,10,7,287,16,2,480.0,30.0
random,guild_assassin_apprentice,2660016,defeat,4.529999999999973,104,9,5,75,15,2,260.0,80.0
heuristic,guild_assassin_apprentice,2660016,defeat,11.000000000000021,81,9,5,160,15,2,359.0,64.0
linear_q,guild_assassin_apprentice,2660016,defeat,28.88000000000001,111,9,7,232,17,0,393.0,71.0
random,hedge_witch,3660010,defeat,12.199999999999946,185,9,6,204,15,0,268.0,77.0
heuristic,hedge_witch,3660010,win,121.39999999999992,222,10,7,291,17,0,488.0,73.0
linear_q,hedge_witch,3660010,stalled,-19.82999999999997,275,0,0,0,10,0,0.0,4.0
random,hedge_witch,3660011,defeat,-1.5000000000000426,138,6,5,179,13,0,219.0,66.0
heuristic,hedge_witch,3660011,defeat,39.86999999999988,187,9,7,233,17,2,555.0,66.0
linear_q,hedge_witch,3660011,stalled,-18.170000000000016,273,0,0,0,10,0,0.0,0.0
random,hedge_witch,3660012,defeat,4.729999999999976,134,7,5,159,14,1,286.0,66.0
heuristic,hedge_witch,3660012,defeat,39.799999999999834,256,9,7,215,17,1,582.0,66.0
linear_q,hedge_witch,3660012,stalled,-17.960000000000022,266,0,0,0,10,0,0.0,0.0
random,hedge_witch,3660013,defeat,8.02999999999993,206,7,6,193,14,0,247.0,83.0
heuristic,hedge_witch,3660013,win,149.02999999999986,188,10,8,334,17,0,453.0,33.0
linear_q,hedge_witch,3660013,stalled,-18.320000000000014,278,0,0,0,10,0,0.0,0.0
random,hedge_witch,3660014,defeat,-39.07999999999999,69,3,2,73,12,0,69.0,66.0
heuristic,hedge_witch,3660014,defeat,30.0399999999999,173,9,7,228,17,0,450.0,66.0
linear_q,hedge_witch,3660014,defeat,-72.38000000000002,200,0,0,0,10,0,0.0,66.0
random,hedge_witch,3660015,defeat,-24.540000000000028,101,9,3,99,14,0,143.0,75.0
heuristic,hedge_witch,3660015,win,101.39999999999998,107,10,4,166,13,1,301.0,35.0
linear_q,hedge_witch,3660015,stalled,-17.630000000000017,255,0,0,0,10,0,0.0,0.0
random,hedge_witch,3660016,defeat,12.79999999999989,185,9,6,196,15,1,330.0,83.0
heuristic,hedge_witch,3660016,defeat,16.359999999999935,147,9,6,184,17,1,434.0,78.0
linear_q,hedge_witch,3660016,stalled,-24.120000000000005,258,0,0,0,10,0,0.0,16.0
random,hedge_witch,3660017,defeat,-11.750000000000036,137,9,4,120,12,3,259.0,96.0
heuristic,hedge_witch,3660017,win,97.51999999999997,113,10,4,208,13,4,328.0,63.0
linear_q,hedge_witch,3660017,stalled,-18.260000000000016,276,0,0,0,10,0,0.0,0.0
random,hedge_witch,3660018,defeat,18.13999999999998,145,8,6,180,15,1,272.0,66.0
heuristic,hedge_witch,3660018,win,124.0099999999999,141,10,6,297,15,3,404.0,52.0
linear_q,hedge_witch,3660018,stalled,-18.350000000000016,279,0,0,0,10,0,0.0,0.0
random,hedge_witch,3660019,defeat,-13.550000000000036,140,9,4,141,14,1,207.0,81.0
heuristic,hedge_witch,3660019,defeat,-5.190000000000019,157,9,4,118,14,1,365.0,75.0
linear_q,hedge_witch,3660019,stalled,-19.67999999999998,270,0,0,0,10,0,0.0,4.0
random,mortuary_apprentice,4660013,defeat,9.849999999999952,178,8,5,171,12,2,294.0,72.0
heuristic,mortuary_apprentice,4660013,defeat,-4.140000000000001,112,9,4,116,14,3,293.0,72.0
linear_q,mortuary_apprentice,4660013,defeat,1.2100000000000293,118,9,4,111,14,3,377.0,72.0
random,mortuary_apprentice,4660014,win,94.88,121,10,5,250,13,1,344.0,78.0
heuristic,mortuary_apprentice,4660014,defeat,-3.8799999999999812,111,9,4,133,14,2,359.0,76.0
linear_q,mortuary_apprentice,4660014,win,103.82999999999998,111,10,5,264,14,2,358.0,69.0
random,mortuary_apprentice,4660015,defeat,4.790000000000063,148,9,5,160,13,3,304.0,85.0
heuristic,mortuary_apprentice,4660015,defeat,5.159999999999997,112,9,5,161,15,3,312.0,79.0
linear_q,mortuary_apprentice,4660015,win,111.15,89,10,5,258,14,3,320.0,45.0
random,mortuary_apprentice,4660016,defeat,2.989999999999995,123,9,5,178,14,1,232.0,80.0
heuristic,mortuary_apprentice,4660016,win,76.97,78,10,3,197,12,4,283.0,83.0
linear_q,mortuary_apprentice,4660016,win,91.49999999999997,63,10,3,176,13,4,281.0,42.0
random,mortuary_apprentice,4660017,win,73.56999999999998,79,10,3,185,13,2,295.0,82.0
heuristic,mortuary_apprentice,4660017,win,107.89000000000001,103,10,5,266,16,1,371.0,62.0
linear_q,mortuary_apprentice,4660017,win,78.56999999999998,69,10,3,207,13,2,277.0,71.0
random,mortuary_apprentice,4660018,defeat,8.390000000000008,154,9,6,205,16,0,232.0,83.0
heuristic,mortuary_apprentice,4660018,win,131.70999999999998,142,10,7,293,16,1,478.0,67.0
linear_q,mortuary_apprentice,4660018,win,81.58000000000001,99,10,4,192,13,1,334.0,88.0
random,mortuary_apprentice,4660019,defeat,23.82999999999995,148,9,7,210,15,1,344.0,90.0
heuristic,mortuary_apprentice,4660019,win,138.12,128,10,8,321,17,1,477.0,70.0
linear_q,mortuary_apprentice,4660019,win,156.71,138,10,8,330,17,2,488.0,39.0
random,mortuary_apprentice,4660020,defeat,-30.570000000000007,79,4,3,95,13,0,127.0,72.0
heuristic,mortuary_apprentice,4660020,win,111.06000000000004,116,10,6,268,16,2,365.0,73.0
linear_q,mortuary_apprentice,4660020,win,111.64000000000001,71,10,5,230,15,2,302.0,43.0
random,mortuary_apprentice,4660021,defeat,-10.130000000000017,108,5,4,132,13,0,185.0,72.0
heuristic,mortuary_apprentice,4660021,defeat,28.560000000000016,113,8,7,240,17,0,339.0,72.0
linear_q,mortuary_apprentice,4660021,defeat,28.619999999999976,135,9,7,236,17,1,510.0,86.0
random,mortuary_apprentice,4660022,defeat,-45.790000000000006,62,9,2,70,13,2,84.0,105.0
heuristic,mortuary_apprentice,4660022,win,90.98,71,10,4,190,13,2,305.0,65.0
linear_q,mortuary_apprentice,4660022,win,97.47,73,10,4,195,13,2,305.0,49.0
random,night_watch_recruit,5660016,defeat,12.689999999999884,199,9,6,180,16,1,372.0,89.0
heuristic,night_watch_recruit,5660016,defeat,29.499999999999858,248,9,7,223,17,0,443.0,81.0
linear_q,night_watch_recruit,5660016,defeat,27.739999999999895,148,9,7,241,17,0,498.0,87.0
random,night_watch_recruit,5660017,defeat,19.139999999999972,166,7,7,222,14,0,298.0,78.0
heuristic,night_watch_recruit,5660017,defeat,47.74999999999968,389,9,9,267,19,0,504.0,78.0
linear_q,night_watch_recruit,5660017,defeat,51.14999999999985,172,9,9,288,19,0,517.0,78.0
random,night_watch_recruit,5660018,defeat,-19.500000000000014,94,9,4,130,14,1,257.0,106.0
heuristic,night_watch_recruit,5660018,defeat,-11.010000000000176,315,9,4,139,15,2,322.0,78.0
linear_q,night_watch_recruit,5660018,win,108.84999999999997,91,10,5,252,14,2,357.0,52.0
random,night_watch_recruit,5660019,defeat,-7.780000000000037,105,8,4,122,13,3,200.0,84.0
heuristic,night_watch_recruit,5660019,defeat,7.439999999999955,165,9,5,156,15,4,293.0,78.0
linear_q,night_watch_recruit,5660019,defeat,10.29999999999989,153,9,5,164,15,3,406.0,78.0
random,night_watch_recruit,5660020,defeat,11.279999999999866,250,9,6,190,13,1,298.0,79.0
heuristic,night_watch_recruit,5660020,defeat,22.859999999999722,368,9,7,226,18,0,509.0,78.0
linear_q,night_watch_recruit,5660020,win,147.7499999999999,146,10,9,389,18,0,585.0,71.0
random,night_watch_recruit,5660021,defeat,12.509999999999991,144,9,6,196,15,0,254.0,78.0
heuristic,night_watch_recruit,5660021,defeat,24.969999999999864,228,9,7,245,18,0,376.0,78.0
linear_q,night_watch_recruit,5660021,defeat,31.039999999999928,136,9,7,237,17,0,371.0,78.0
random,night_watch_recruit,5660022,defeat,-9.690000000000023,123,8,4,138,12,2,205.0,78.0
heuristic,night_watch_recruit,5660022,defeat,-20.500000000000103,168,9,3,99,13,3,223.0,78.0
linear_q,night_watch_recruit,5660022,win,116.84999999999997,116,10,6,216,16,2,415.0,67.0
random,night_watch_recruit,5660023,defeat,49.03999999999987,186,9,9,311,15,0,368.0,78.0
heuristic,night_watch_recruit,5660023,defeat,44.72999999999962,459,9,9,281,19,0,437.0,78.0
linear_q,night_watch_recruit,5660023,win,171.87999999999988,205,10,10,412,19,0,567.0,58.0
random,night_watch_recruit,5660024,defeat,2.3999999999999275,191,9,6,177,16,1,230.0,98.0
heuristic,night_watch_recruit,5660024,defeat,49.319999999999695,399,9,9,266,19,0,499.0,78.0
linear_q,night_watch_recruit,5660024,defeat,51.129999999999896,136,9,9,276,19,0,480.0,78.0
random,night_watch_recruit,5660025,defeat,-8.080000000000041,107,9,5,154,13,1,188.0,99.0
heuristic,night_watch_recruit,5660025,win,112.91999999999982,290,10,6,313,15,2,369.0,63.0
linear_q,night_watch_recruit,5660025,win,113.67999999999995,110,10,6,300,16,1,399.0,71.0
random,sewer_diplomat,6660019,defeat,-6.490000000000052,109,9,4,74,13,2,174.0,68.0
heuristic,sewer_diplomat,6660019,win,105.27999999999997,86,10,5,271,15,2,325.0,62.0
linear_q,sewer_diplomat,6660019,win,102.15999999999988,230,10,5,255,11,2,319.0,59.0
random,sewer_diplomat,6660020,defeat,-31.339999999999993,60,5,2,70,10,2,120.0,68.0
heuristic,sewer_diplomat,6660020,defeat,12.519999999999925,118,9,5,167,15,3,360.0,68.0
linear_q,sewer_diplomat,6660020,win,112.65999999999974,343,10,6,283,12,3,413.0,67.0
random,sewer_diplomat,6660021,defeat,24.469999999999928,207,9,7,223,15,0,385.0,77.0
heuristic,sewer_diplomat,6660021,defeat,17.91999999999991,128,9,6,192,16,2,289.0,68.0
linear_q,sewer_diplomat,6660021,win,129.96999999999983,295,10,8,369,13,1,399.0,64.0
random,sewer_diplomat,6660022,defeat,13.759999999999984,127,7,6,206,13,1,215.0,68.0
heuristic,sewer_diplomat,6660022,defeat,15.269999999999904,139,9,5,191,15,4,333.0,70.0
linear_q,sewer_diplomat,6660022,defeat,10.789999999999893,175,9,5,208,12,4,350.0,68.0
random,sewer_diplomat,6660023,defeat,-33.74000000000002,85,9,2,59,12,4,155.0,85.0
heuristic,sewer_diplomat,6660023,win,79.76999999999998,73,10,3,179,13,4,225.0,68.0
linear_q,sewer_diplomat,6660023,win,86.46999999999998,109,10,3,175,11,4,275.0,49.0
random,sewer_diplomat,6660024,defeat,14.789999999999942,148,6,6,185,14,0,261.0,68.0
heuristic,sewer_diplomat,6660024,defeat,45.079999999999856,214,9,8,286,18,1,398.0,68.0
linear_q,sewer_diplomat,6660024,win,146.35999999999962,474,10,9,369,17,1,495.0,53.0
random,sewer_diplomat,6660025,defeat,15.26999999999994,174,9,6,179,14,1,320.0,85.0
heuristic,sewer_diplomat,6660025,win,131.20999999999987,191,10,7,306,16,1,467.0,55.0
linear_q,sewer_diplomat,6660025,win,120.88999999999987,211,10,6,275,15,2,446.0,55.0
random,sewer_diplomat,6660026,defeat,8.589999999999975,131,8,5,159,15,1,246.0,68.0
heuristic,sewer_diplomat,6660026,defeat,36.03999999999987,209,9,7,216,17,1,362.0,68.0
linear_q,sewer_diplomat,6660026,win,140.69999999999965,417,10,8,414,15,1,515.0,64.0
random,sewer_diplomat,6660027,defeat,-26.349999999999994,137,9,4,138,14,2,247.0,120.0
heuristic,sewer_diplomat,6660027,defeat,-8.810000000000038,113,9,4,133,15,2,358.0,94.0
linear_q,sewer_diplomat,6660027,win,105.25999999999993,179,10,5,262,13,2,412.0,57.0
random,sewer_diplomat,6660028,defeat,-1.6500000000000554,133,6,5,151,13,0,186.0,68.0
heuristic,sewer_diplomat,6660028,win,129.42999999999986,192,10,6,276,15,1,423.0,34.0
linear_q,sewer_diplomat,6660028,defeat,3.5199999999998255,265,9,5,150,13,1,391.0,78.0
random,shroomancer,7660022,defeat,-7.270000000000053,164,5,5,162,13,0,168.0,72.0
heuristic,shroomancer,7660022,win,120.24999999999994,155,10,7,306,16,2,405.0,77.0
linear_q,shroomancer,7660022,win,137.65999999999994,141,10,7,309,16,2,370.0,28.0
random,shroomancer,7660023,defeat,-13.30000000000004,207,9,5,153,14,1,241.0,108.0
heuristic,shroomancer,7660023,defeat,29.739999999999966,176,9,7,222,18,1,351.0,72.0
linear_q,shroomancer,7660023,defeat,28.119999999999997,145,9,7,207,18,1,346.0,72.0
random,shroomancer,7660024,defeat,-18.660000000000068,144,5,4,128,12,0,136.0,72.0
heuristic,shroomancer,7660024,win,101.50999999999998,157,10,6,299,15,2,340.0,89.0
linear_q,shroomancer,7660024,defeat,17.029999999999937,159,9,6,186,16,2,380.0,72.0
random,shroomancer,7660025,defeat,-17.63000000000002,120,4,4,143,14,0,145.0,72.0
heuristic,shroomancer,7660025,defeat,42.29999999999996,183,9,8,249,18,1,348.0,72.0
linear_q,shroomancer,7660025,defeat,30.95999999999993,224,8,7,233,17,1,336.0,72.0
random,shroomancer,7660026,defeat,-18.30000000000003,139,4,4,140,13,0,162.0,72.0
heuristic,shroomancer,7660026,win,126.40999999999997,207,10,8,333,17,1,452.0,88.0
linear_q,shroomancer,7660026,defeat,39.669999999999916,233,9,8,252,18,1,487.0,72.0
random,shroomancer,7660027,defeat,-10.48000000000005,144,8,5,85,14,0,183.0,90.0
heuristic,shroomancer,7660027,defeat,-20.659999999999986,89,7,4,125,14,0,181.0,90.0
linear_q,shroomancer,7660027,defeat,6.389999999999979,137,7,5,159,15,1,276.0,72.0
random,shroomancer,7660028,defeat,-32.69000000000001,121,3,3,105,13,0,120.0,72.0
heuristic,shroomancer,7660028,defeat,38.31999999999991,210,9,8,275,17,1,369.0,72.0
linear_q,shroomancer,7660028,defeat,43.97999999999995,192,9,8,257,17,1,353.0,72.0
random,shroomancer,7660029,defeat,-22.350000000000023,125,9,3,92,14,3,179.0,84.0
heuristic,shroomancer,7660029,defeat,-23.140000000000025,118,9,3,106,14,2,228.0,90.0
linear_q,shroomancer,7660029,win,84.37999999999995,135,10,4,209,14,2,345.0,86.0
random,shroomancer,7660030,defeat,-31.140000000000015,103,9,3,93,12,1,160.0,90.0
heuristic,shroomancer,7660030,defeat,-1.450000000000017,163,9,5,172,16,1,304.0,88.0
linear_q,shroomancer,7660030,win,106.56999999999996,162,10,6,282,17,1,411.0,90.0
random,shroomancer,7660031,defeat,-1.5900000000000176,190,8,6,188,15,0,221.0,90.0
heuristic,shroomancer,7660031,defeat,9.119999999999976,172,9,5,103,16,2,332.0,72.0
linear_q,shroomancer,7660031,defeat,6.929999999999993,155,9,5,93,16,2,312.0,72.0
random,witch_clerk,8660025,defeat,31.039999999999935,151,9,7,226,15,0,265.0,64.0
heuristic,witch_clerk,8660025,defeat,18.449999999999946,177,9,6,193,17,1,290.0,64.0
linear_q,witch_clerk,8660025,defeat,11.07,135,9,6,181,17,1,456.0,88.0
random,witch_clerk,8660026,defeat,5.359999999999985,111,8,5,179,12,1,199.0,64.0
heuristic,witch_clerk,8660026,defeat,21.899999999999906,195,9,6,213,16,1,377.0,64.0
linear_q,witch_clerk,8660026,defeat,32.00999999999988,165,9,6,212,16,1,439.0,64.0
random,witch_clerk,8660027,defeat,-18.880000000000017,95,5,3,91,12,2,148.0,64.0
heuristic,witch_clerk,8660027,defeat,37.32999999999981,237,9,7,207,17,2,402.0,64.0
linear_q,witch_clerk,8660027,defeat,35.74999999999985,178,9,7,218,17,2,418.0,64.0
random,witch_clerk,8660028,defeat,-29.119999999999997,72,3,3,102,12,0,87.0,64.0
heuristic,witch_clerk,8660028,defeat,26.1499999999999,186,9,7,242,17,1,334.0,80.0
linear_q,witch_clerk,8660028,win,129.5399999999999,153,10,8,348,16,0,425.0,79.0
random,witch_clerk,8660029,defeat,1.809999999999981,120,9,5,166,15,1,269.0,80.0
heuristic,witch_clerk,8660029,defeat,14.419999999999973,180,9,6,182,15,1,448.0,80.0
linear_q,witch_clerk,8660029,defeat,16.6099999999999,180,9,6,193,16,1,401.0,78.0
random,witch_clerk,8660030,defeat,14.189999999999955,122,9,6,199,14,2,258.0,80.0
heuristic,witch_clerk,8660030,win,133.6599999999999,168,10,7,322,16,2,431.0,50.0
linear_q,witch_clerk,8660030,win,129.4899999999999,137,10,7,308,16,2,437.0,72.0
random,witch_clerk,8660031,defeat,-19.909999999999997,84,6,3,106,11,0,124.0,64.0
heuristic,witch_clerk,8660031,defeat,23.439999999999934,185,9,6,194,17,1,350.0,64.0
linear_q,witch_clerk,8660031,defeat,27.389999999999958,153,9,6,202,16,1,305.0,64.0
random,witch_clerk,8660032,defeat,2.8899999999999864,143,6,5,152,14,0,229.0,64.0
heuristic,witch_clerk,8660032,defeat,6.169999999999966,149,6,5,151,15,0,286.0,64.0
linear_q,witch_clerk,8660032,defeat,19.34999999999995,140,7,6,193,16,0,299.0,64.0
random,witch_clerk,8660033,defeat,-31.810000000000016,66,9,2,63,12,1,97.0,64.0
heuristic,witch_clerk,8660033,defeat,10.74999999999988,204,9,5,156,15,2,337.0,64.0
linear_q,witch_clerk,8660033,defeat,8.559999999999995,109,9,5,182,15,1,246.0,69.0
random,witch_clerk,8660034,defeat,-10.030000000000001,118,8,4,123,14,1,208.0,80.0
heuristic,witch_clerk,8660034,defeat,20.609999999999943,158,9,6,202,17,1,376.0,80.0
linear_q,witch_clerk,8660034,win,146.19999999999987,212,10,8,326,18,1,562.0,64.0
